,fips,County,Year,Citizens,State
3877,48357,Ochiltree County,2016,10039,Texas
3878,48359,Oldham County,2016,2104,Texas
3879,48361,Orange County,2016,82993,Texas
3880,48363,Palo Pinto County,2016,28624,Texas
3881,48365,Panola County,2016,23364,Texas
3882,48367,Parker County,2016,131233,Texas
3883,48369,Parmer County,2016,9999,Texas
3884,48371,Pecos County,2016,15617,Texas
3885,48373,Polk County,2016,48492,Texas
3886,48375,Potter County,2016,120124,Texas
3887,48377,Presidio County,2016,7237,Texas
3888,48379,Rains County,2016,11744,Texas
3889,48381,Randall County,2016,131087,Texas
3890,48383,Reagan County,2016,3616,Texas
3891,48385,Real County,2016,3421,Texas
3892,48387,Red River County,2016,12404,Texas
3893,48389,Reeves County,2016,15057,Texas
3894,48391,Refugio County,2016,7149,Texas
3895,48393,Roberts County,2016,911,Texas
3896,48395,Robertson County,2016,17062,Texas
3897,48397,Rockwall County,2016,93214,Texas
3898,48399,Runnels County,2016,10324,Texas
3899,48401,Rusk County,2016,54069,Texas
3900,48403,Sabine County,2016,10672,Texas
3901,48405,San Augustine County,2016,8441,Texas
3902,48407,San Jacinto County,2016,27938,Texas
3903,48409,San Patricio County,2016,66196,Texas
3904,48411,San Saba County,2016,6079,Texas
3905,48413,Schleicher County,2016,3083,Texas
3906,48415,Scurry County,2016,16883,Texas
3907,48417,Shackelford County,2016,3295,Texas
3908,48419,Shelby County,2016,25428,Texas
3909,48421,Sherman County,2016,3064,Texas
3910,48423,Smith County,2016,223389,Texas
3911,48425,Somervell County,2016,8841,Texas
3912,48427,Starr County,2016,63339,Texas
3913,48429,Stephens County,2016,9498,Texas
3914,48431,Sterling County,2016,1255,Texas
3915,48433,Stonewall County,2016,1404,Texas
3916,48435,Sutton County,2016,3881,Texas
3917,48437,Swisher County,2016,7594,Texas
3918,48439,Tarrant County,2016,1993505,Texas
3919,48441,Taylor County,2016,135596,Texas
3920,48443,Terrell County,2016,876,Texas
3921,48445,Terry County,2016,12408,Texas
3922,48447,Throckmorton County,2016,1557,Texas
3923,48449,Titus County,2016,32800,Texas
3924,48451,Tom Green County,2016,115535,Texas
3925,48453,Travis County,2016,1173982,Texas
3926,48455,Trinity County,2016,14718,Texas
3927,48457,Tyler County,2016,21717,Texas
3928,48459,Upshur County,2016,40611,Texas
3929,48461,Upton County,2016,3563,Texas
3930,48463,Uvalde County,2016,26699,Texas
3931,48465,Val Verde County,2016,49098,Texas
3932,48467,Van Zandt County,2016,54866,Texas
3933,48469,Victoria County,2016,90287,Texas
3934,48471,Walker County,2016,70940,Texas
3935,48473,Waller County,2016,49843,Texas
3936,48475,Ward County,2016,11366,Texas
3937,48477,Washington County,2016,34637,Texas
3938,48479,Webb County,2016,267374,Texas
3939,48481,Wharton County,2016,41506,Texas
3940,48483,Wheeler County,2016,5262,Texas
3941,48485,Wichita County,2016,131931,Texas
3942,48487,Wilbarger County,2016,13058,Texas
3943,48489,Willacy County,2016,21722,Texas
3944,48491,Williamson County,2016,518646,Texas
3945,48493,Wilson County,2016,47787,Texas
3946,48495,Winkler County,2016,7516,Texas
3947,48497,Wise County,2016,65236,Texas
3948,48499,Wood County,2016,44072,Texas
3949,48501,Yoakum County,2016,8353,Texas
3950,48503,Young County,2016,18213,Texas
3951,48505,Zapata County,2016,14132,Texas
3952,48507,Zavala County,2016,11881,Texas
3954,53001,Adams County,2016,19415,Washington
3955,53003,Asotin County,2016,22281,Washington
3956,53005,Benton County,2016,192974,Washington
3957,53007,Chelan County,2016,75510,Washington
3958,53009,Clallam County,2016,74959,Washington
3959,53011,Clark County,2016,463024,Washington
3960,53013,Columbia County,2016,4065,Washington
3961,53015,Cowlitz County,2016,106794,Washington
3962,53017,Douglas County,2016,41413,Washington
3963,53019,Ferry County,2016,7617,Washington
3964,53021,Franklin County,2016,88952,Washington
3965,53023,Garfield County,2016,2253,Washington
3966,53025,Grant County,2016,94595,Washington
3967,53027,Grays Harbor County,2016,73533,Washington
3968,53029,Island County,2016,82476,Washington
3969,53031,Jefferson County,2016,31110,Washington
3970,53033,King County,2016,2132539,Washington
3971,53035,Kitsap County,2016,263584,Washington
3972,53037,Kittitas County,2016,45212,Washington
3973,53039,Klickitat County,2016,21510,Washington
3974,53041,Lewis County,2016,78221,Washington
3975,53043,Lincoln County,2016,10683,Washington
3976,53045,Mason County,2016,63902,Washington
3977,53047,Okanogan County,2016,41793,Washington
3978,53049,Pacific County,2016,21663,Washington
3979,53051,Pend Oreille County,2016,13401,Washington
3980,53053,Pierce County,2016,859271,Washington
3981,53055,San Juan County,2016,16675,Washington
3982,53057,Skagit County,2016,124435,Washington
3983,53059,Skamania County,2016,11639,Washington
3984,53061,Snohomish County,2016,781032,Washington
3985,53063,Spokane County,2016,500163,Washington
3986,53065,Stevens County,2016,44681,Washington
3987,53067,Thurston County,2016,275032,Washington
3988,53069,Wahkiakum County,2016,4277,Washington
3989,53071,Walla Walla County,2016,60208,Washington
3990,53073,Whatcom County,2016,217505,Washington
3991,53075,Whitman County,2016,48120,Washington
3992,53077,Yakima County,2016,248710,Washington
